Article ID - Female,Article ID - Male,degree - Female,degree - Male,FF citations,MF citations,FM citations,MM citations
10.1103/PhysRevC.8.1433,10.1103/PhysRevC.62.054303,2,1,0,1,0,0
10.1103/PhysRevC.79.044606,10.1103/PhysRevC.75.044001,37,6,1,12,1,1
10.1103/PhysRevC.79.044606,10.1103/PhysRevC.75.024302,37,18,1,12,5,1
10.1103/PhysRevC.10.19,10.1103/PhysRevC.18.371,14,2,0,0,0,0
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.82.034609,6,26,1,1,2,9
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.82.034609,18,26,5,1,2,9
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.91.035806,2,7,1,0,0,2
10.1103/PhysRevC.76.064319,10.1103/PhysRevC.75.044001,26,6,0,3,1,1
10.1103/PhysRevC.76.064319,10.1103/PhysRevC.75.024302,26,18,0,3,5,1
10.1103/PhysRevC.8.75,10.1103/PhysRevC.78.034611,3,0,1,2,0,0
10.1103/PhysRevC.8.1433,10.1103/PhysRevC.78.034611,2,0,0,1,0,0
10.1103/PhysRevC.94.044311,10.1103/PhysRevC.90.064312,0,2,0,0,1,0
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.92.014320,6,3,1,1,0,2
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.92.014320,18,3,5,1,0,2
10.1103/PhysRevC.8.75,10.1103/PhysRevC.16.308,3,14,1,2,0,3
10.1103/PhysRevC.8.1433,10.1103/PhysRevC.16.308,2,14,0,1,0,3
10.1103/PhysRevC.8.75,10.1103/PhysRevC.24.598,3,25,1,2,0,1
10.1103/PhysRevC.8.1433,10.1103/PhysRevC.24.598,2,25,0,1,0,1
10.1103/PhysRevC.91.054323,10.1103/PhysRevC.75.044001,3,6,1,1,1,1
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.91.064001,6,2,1,1,0,1
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.81.054303,6,0,1,1,0,0
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.91.024315,6,5,1,1,1,0
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.91.034313,6,1,1,1,0,0
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.79.065501,6,10,1,1,0,2
10.1103/PhysRevC.91.054323,10.1103/PhysRevC.75.024302,3,18,1,1,5,1
10.1103/PhysRevC.8.75,10.1103/PhysRevC.24.1120,3,11,1,2,0,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.91.064001,2,2,1,0,0,1
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.91.064001,18,2,5,1,0,1
10.1103/PhysRevC.77.065202,10.1103/PhysRevC.83.055801,6,12,0,4,1,5
10.1103/PhysRevC.77.065202,10.1103/PhysRevC.90.015204,6,5,0,4,0,4
10.1103/PhysRevC.77.065202,10.1103/PhysRevC.91.015206,6,1,0,4,0,1
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.81.054303,18,0,5,1,0,0
10.1103/PhysRevC.8.1433,10.1103/PhysRevC.24.1120,2,11,0,1,0,0
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.91.024315,18,5,5,1,1,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.94.064001,2,0,1,0,0,0
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.91.034313,18,1,5,1,0,0
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.79.065501,18,10,5,1,0,2
10.1103/PhysRevC.92.044907,10.1103/PhysRevC.84.034912,3,12,0,1,0,4
10.1103/PhysRevC.85.067601,10.1103/PhysRevC.83.047604,4,2,0,2,1,1
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.84.044901,30,12,8,14,0,11
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.84.044901,13,12,8,4,0,11
10.1103/PhysRevC.89.054904,10.1103/PhysRevC.84.034912,4,12,3,0,0,4
10.1103/PhysRevC.93.044909,10.1103/PhysRevC.74.064907,0,30,0,0,8,14
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.78.024903,30,6,8,14,2,3
10.1103/PhysRevC.89.014905,10.1103/PhysRevC.74.064907,6,30,3,2,8,14
10.1103/PhysRevC.90.024907,10.1103/PhysRevC.74.064907,9,30,2,2,8,14
10.1103/PhysRevC.79.034902,10.1103/PhysRevC.74.064907,18,30,3,6,8,14
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.79.024901,30,55,8,14,0,18
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.77.064902,30,23,8,14,1,8
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.85.044918,30,2,8,14,0,2
10.1103/PhysRevC.77.024905,10.1103/PhysRevC.74.064907,10,30,4,3,8,14
10.1103/PhysRevC.93.044909,10.1103/PhysRevC.80.064909,0,13,0,0,8,4
10.1103/PhysRevC.93.044909,10.1103/PhysRevC.85.034904,0,1,0,0,1,0
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.044921,12,18,0,4,0,10
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.91.054910,12,10,0,4,0,3
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.90.054907,12,11,0,4,0,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.92.064909,12,1,0,4,0,0
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.064915,12,38,0,4,4,26
10.1103/PhysRevC.83.047604,10.1103/PhysRevC.84.014611,2,1,1,1,1,0
10.1103/PhysRevC.87.061602,10.1103/PhysRevC.83.047604,5,2,3,1,1,1
10.1103/PhysRevC.89.014905,10.1103/PhysRevC.80.064909,6,13,3,2,8,4
10.1103/PhysRevC.89.014905,10.1103/PhysRevC.85.034904,6,1,3,2,1,0
10.1103/PhysRevC.90.024907,10.1103/PhysRevC.80.064909,9,13,2,2,8,4
10.1103/PhysRevC.90.024907,10.1103/PhysRevC.85.034904,9,1,2,2,1,0
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.92.024908,1,0,1,0,0,0
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.85.044918,13,2,8,4,0,2
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.90.044901,1,7,1,0,1,4
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.92.014910,1,11,1,0,3,4
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.85.044903,30,19,8,14,2,15
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.85.044903,13,19,8,4,2,15
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.76.024305,6,23,1,1,2,10
10.1103/PhysRevC.76.064319,10.1103/PhysRevC.76.044323,26,14,0,3,3,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.80.014315,14,8,3,1,0,4
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.86.044330,14,9,3,1,1,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.76.054309,14,15,3,1,1,8
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.86.034325,14,15,3,1,0,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.91.044319,14,3,3,1,0,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.94.014322,14,0,3,1,0,0
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.77.044904,30,0,8,14,0,0
10.1103/PhysRevC.85.064903,10.1103/PhysRevC.74.064907,1,30,0,1,8,14
10.1103/PhysRevC.85.064903,10.1103/PhysRevC.80.064909,1,13,0,1,8,4
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.84.044901,30,12,8,14,0,11
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.84.044901,13,12,8,4,0,11
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.82.014908,30,17,8,14,0,14
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.82.014908,13,17,8,4,0,14
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.82.064904,30,1,8,14,0,0
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.79.054908,30,11,8,14,0,8
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.75.064908,30,4,8,14,0,3
10.1103/PhysRevC.82.044908,10.1103/PhysRevC.74.064907,11,30,2,3,8,14
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.82.024906,30,13,8,14,1,11
10.1103/PhysRevC.91.054908,10.1103/PhysRevC.74.064907,5,30,1,0,8,14
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.84.014906,30,24,8,14,3,16
10.1103/PhysRevC.89.014905,10.1103/PhysRevC.74.064907,6,30,3,2,8,14
10.1103/PhysRevC.90.024907,10.1103/PhysRevC.74.064907,9,30,2,2,8,14
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.84.024908,30,30,8,14,3,15
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.93.034906,30,4,8,14,1,2
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.82.051901,30,11,8,14,0,11
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.79.034903,30,4,8,14,1,3
10.1103/PhysRevC.77.024905,10.1103/PhysRevC.74.064907,10,30,4,3,8,14
10.1103/PhysRevC.76.064319,10.1103/PhysRevC.75.044001,26,6,0,3,1,1
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.82.064904,13,1,8,4,0,0
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.80.014315,6,8,1,1,0,4
10.1103/PhysRevC.82.044908,10.1103/PhysRevC.80.064909,11,13,2,3,8,4
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.86.044330,6,9,1,1,1,0
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.76.054309,6,15,1,1,1,8
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.86.034325,6,15,1,1,0,1
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.91.044319,6,3,1,1,0,0
10.1103/PhysRevC.75.044001,10.1103/PhysRevC.94.014322,6,0,1,1,0,0
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.82.024906,13,13,8,4,1,11
10.1103/PhysRevC.91.054908,10.1103/PhysRevC.80.064909,5,13,1,0,8,4
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.84.014906,13,24,8,4,3,16
10.1103/PhysRevC.89.014905,10.1103/PhysRevC.80.064909,6,13,3,2,8,4
10.1103/PhysRevC.90.024907,10.1103/PhysRevC.80.064909,9,13,2,2,8,4
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.84.024908,13,30,8,4,3,15
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.93.034906,13,4,8,4,1,2
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.82.051901,13,11,8,4,0,11
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.84.064913,12,11,0,4,0,7
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.88.014903,12,42,0,4,2,20
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.86.024901,12,1,0,4,0,0
10.1103/PhysRevC.89.054904,10.1103/PhysRevC.84.034912,4,12,3,0,0,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.89.064910,12,6,0,4,0,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.014911,12,53,0,4,2,23
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.84.054901,12,37,0,4,7,14
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.024901,12,78,0,4,4,31
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.87.044908,12,8,0,4,1,6
10.1103/PhysRevC.89.014902,10.1103/PhysRevC.84.034912,13,12,4,4,0,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.88.044905,12,4,0,4,1,2
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.024908,12,66,0,4,10,22
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.86.024911,12,31,0,4,0,12
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.86.034902,12,4,0,4,0,1
10.1103/PhysRevC.84.054908,10.1103/PhysRevC.84.034912,14,12,1,5,0,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.94.024913,12,0,0,4,0,0
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.88.044913,12,6,0,4,0,4
10.1103/PhysRevC.88.044918,10.1103/PhysRevC.84.034912,4,12,0,1,0,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.044910,12,16,0,4,4,7
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.91.034902,12,14,0,4,4,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.92.014903,12,3,0,4,0,0
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.88.064908,12,10,0,4,0,3
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.89.044904,12,5,0,4,0,3
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.034907,12,26,0,4,5,13
10.1103/PhysRevC.84.054915,10.1103/PhysRevC.84.034912,5,12,0,4,0,4
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.59.1585,3,37,0,0,0,13
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.36.785,3,5,0,0,0,3
10.1103/PhysRevC.92.064908,10.1103/PhysRevC.34.1950,1,3,1,0,0,0
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.35.1311,3,17,0,0,0,2
10.1103/PhysRevC.82.051303,10.1103/PhysRevC.65.044305,6,26,0,1,1,4
10.1103/PhysRevC.65.044305,10.1103/PhysRevC.91.034328,26,0,1,4,0,0
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.36.794,3,2,0,0,0,2
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.71.014905,3,11,0,0,0,3
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.36.2390,3,46,0,0,1,4
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.61.021904,3,3,0,0,0,2
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.39.1340,3,0,0,0,0,0
10.1103/PhysRevC.65.044305,10.1103/PhysRevC.73.034305,26,8,1,4,1,3
10.1103/PhysRevC.80.044307,10.1103/PhysRevC.65.044305,0,26,0,0,1,4
10.1103/PhysRevC.65.044305,10.1103/PhysRevC.81.064323,26,56,1,4,1,16
10.1103/PhysRevC.65.044305,10.1103/PhysRevC.77.064318,26,5,1,4,1,1
10.1103/PhysRevC.65.044305,10.1103/PhysRevC.72.014306,26,7,1,4,0,1
10.1103/PhysRevC.65.044305,10.1103/PhysRevC.77.024319,26,8,1,4,0,1
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.37.1048,3,6,0,0,0,1
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.87.054905,3,1,0,0,0,0
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.68.034911,3,10,0,0,0,5
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.54.1375,3,7,0,0,1,4
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.39.1818,3,7,0,0,0,6
10.1103/PhysRevC.89.057603,10.1103/PhysRevC.34.1950,1,3,1,0,0,0
10.1103/PhysRevC.90.037602,10.1103/PhysRevC.34.1950,0,3,0,0,0,0
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.90.034908,3,5,0,0,0,1
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.91.045805,3,5,0,0,0,2
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.85.044903,1,19,1,0,2,15
10.1103/PhysRevC.54.2493,10.1103/PhysRevC.34.1950,2,3,0,0,0,0
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.34.2186,3,0,0,0,0,0
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.89.054912,1,2,1,0,0,2
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.55.1917,3,5,0,0,0,1
10.1103/PhysRevC.93.044909,10.1103/PhysRevC.85.034904,0,1,0,0,1,0
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.89.054906,1,0,1,0,0,0
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.94.054902,1,0,1,0,0,0
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.89.014618,3,2,0,0,0,0
10.1103/PhysRevC.94.064610,10.1103/PhysRevC.78.067601,0,5,0,0,0,0
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.38.1297,3,57,0,0,1,10
10.1103/PhysRevC.89.014610,10.1103/PhysRevC.78.067601,3,5,1,0,0,0
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.41.2455,3,0,0,0,0,0
10.1103/PhysRevC.54.R464,10.1103/PhysRevC.34.1950,2,3,1,0,0,0
10.1103/PhysRevC.89.014905,10.1103/PhysRevC.85.034904,6,1,3,2,1,0
10.1103/PhysRevC.93.054906,10.1103/PhysRevC.34.1950,0,3,0,0,0,0
10.1103/PhysRevC.90.024907,10.1103/PhysRevC.85.034904,9,1,2,2,1,0
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.89.024914,1,1,1,0,0,0
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.35.691,3,1,0,0,0,0
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.91.024912,1,1,1,0,0,1
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.85.044918,1,2,1,0,0,2
10.1103/PhysRevC.90.034910,10.1103/PhysRevC.85.034904,2,1,0,1,1,0
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.90.044901,1,7,1,0,1,4
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.87.044905,1,14,1,0,0,4
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.92.014910,1,11,1,0,3,4
10.1103/PhysRevC.93.054307,10.1103/PhysRevC.94.054607,0,0,0,0,0,0
10.1103/PhysRevC.91.034303,10.1103/PhysRevC.94.054607,1,0,0,0,0,0
10.1103/PhysRevC.88.044320,10.1103/PhysRevC.85.021303,8,15,2,1,2,1
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.87.054310,15,15,2,1,0,6
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.90.024303,15,10,2,1,1,3
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.89.034314,15,9,2,1,0,2
10.1103/PhysRevC.84.044615,10.1103/PhysRevC.94.034607,2,0,1,1,0,0
10.1103/PhysRevC.84.067601,10.1103/PhysRevC.84.044615,1,2,0,1,1,1
10.1103/PhysRevC.94.064610,10.1103/PhysRevC.56.1467,0,1,0,0,0,0
10.1103/PhysRevC.56.1467,10.1103/PhysRevC.70.054610,1,8,0,0,0,1
10.1103/PhysRevC.89.014610,10.1103/PhysRevC.56.1467,3,1,1,0,0,0
10.1103/PhysRevC.77.054311,10.1103/PhysRevC.78.061301,2,7,0,0,0,1
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.85.044903,9,19,0,3,2,15
10.1103/PhysRevC.93.054907,10.1103/PhysRevC.84.034309,0,9,0,0,0,3
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.86.024302,9,0,0,3,0,0
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.87.024905,9,5,0,3,0,4
10.1103/PhysRevC.84.034908,10.1103/PhysRevC.84.034309,28,9,2,10,0,3
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.85.014911,9,53,0,3,2,23
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.88.044905,9,4,0,3,1,2
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.85.034901,9,42,0,3,0,28
10.1103/PhysRevC.90.021902,10.1103/PhysRevC.84.034309,9,9,3,2,0,3
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.84.054913,9,3,0,3,0,3
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.84.067902,9,16,0,3,0,13
10.1103/PhysRevC.91.054908,10.1103/PhysRevC.84.034309,5,9,1,0,0,3
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.86.061901,9,9,0,3,0,7
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.85.064915,9,38,0,3,4,26
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.89.064906,9,2,0,3,0,1
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.85.064908,9,15,0,3,2,9
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.88.054902,9,2,0,3,0,2
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.86.064904,9,16,0,3,1,6
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.85.054320,14,4,3,1,2,0
10.1103/PhysRevC.81.034321,10.1103/PhysRevC.85.054320,2,4,0,0,2,0
10.1103/PhysRevC.85.044320,10.1103/PhysRevC.85.054320,7,4,2,0,2,0
10.1103/PhysRevC.84.024317,10.1103/PhysRevC.85.054320,0,4,0,0,2,0
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.85.054320,18,4,5,1,2,0
10.1103/PhysRevC.85.024303,10.1103/PhysRevC.76.044323,5,14,1,0,3,1
10.1103/PhysRevC.85.024303,10.1103/PhysRevC.81.034321,5,2,1,0,0,0
10.1103/PhysRevC.85.024303,10.1103/PhysRevC.84.024317,5,0,1,0,0,0
10.1103/PhysRevC.85.024303,10.1103/PhysRevC.75.024302,5,18,1,0,5,1
10.1103/PhysRevC.91.054323,10.1103/PhysRevC.91.014315,3,4,1,1,0,0
10.1103/PhysRevC.91.014316,10.1103/PhysRevC.91.014315,0,4,0,0,0,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.82.044301,14,11,3,1,3,2
10.1103/PhysRevC.84.054301,10.1103/PhysRevC.76.044323,0,14,0,0,3,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.83.054304,14,15,3,1,0,2
10.1103/PhysRevC.91.054323,10.1103/PhysRevC.76.044323,3,14,1,1,3,1
10.1103/PhysRevC.89.044313,10.1103/PhysRevC.76.044323,0,14,0,0,3,1
10.1103/PhysRevC.91.014316,10.1103/PhysRevC.76.044323,0,14,0,0,3,1
10.1103/PhysRevC.84.014313,10.1103/PhysRevC.76.044323,0,14,0,0,3,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.84.024328,14,9,3,1,1,1
10.1103/PhysRevC.81.034321,10.1103/PhysRevC.82.044301,2,11,0,0,3,2
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.82.044301,18,11,5,1,3,2
10.1103/PhysRevC.84.054301,10.1103/PhysRevC.81.034321,0,2,0,0,0,0
10.1103/PhysRevC.81.034321,10.1103/PhysRevC.83.054304,2,15,0,0,0,2
10.1103/PhysRevC.91.054323,10.1103/PhysRevC.81.034321,3,2,1,1,0,0
10.1103/PhysRevC.89.044313,10.1103/PhysRevC.81.034321,0,2,0,0,0,0
10.1103/PhysRevC.91.014316,10.1103/PhysRevC.81.034321,0,2,0,0,0,0
10.1103/PhysRevC.84.014313,10.1103/PhysRevC.81.034321,0,2,0,0,0,0
10.1103/PhysRevC.81.034321,10.1103/PhysRevC.84.024328,2,9,0,0,1,1
10.1103/PhysRevC.84.054301,10.1103/PhysRevC.84.024317,0,0,0,0,0,0
10.1103/PhysRevC.84.054301,10.1103/PhysRevC.75.024302,0,18,0,0,5,1
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.83.054304,18,15,5,1,0,2
10.1103/PhysRevC.91.054323,10.1103/PhysRevC.85.044320,3,7,1,1,2,0
10.1103/PhysRevC.91.054323,10.1103/PhysRevC.89.024302,3,9,1,1,2,0
10.1103/PhysRevC.91.054323,10.1103/PhysRevC.84.024317,3,0,1,1,0,0
10.1103/PhysRevC.91.054323,10.1103/PhysRevC.75.024302,3,18,1,1,5,1
10.1103/PhysRevC.89.044313,10.1103/PhysRevC.85.044320,0,7,0,0,2,0
10.1103/PhysRevC.91.014316,10.1103/PhysRevC.85.044320,0,7,0,0,2,0
10.1103/PhysRevC.89.044313,10.1103/PhysRevC.89.024302,0,9,0,0,2,0
10.1103/PhysRevC.91.014316,10.1103/PhysRevC.89.024302,0,9,0,0,2,0
10.1103/PhysRevC.89.044313,10.1103/PhysRevC.84.024317,0,0,0,0,0,0
10.1103/PhysRevC.89.044313,10.1103/PhysRevC.75.024302,0,18,0,0,5,1
10.1103/PhysRevC.91.014316,10.1103/PhysRevC.84.024317,0,0,0,0,0,0
10.1103/PhysRevC.91.014316,10.1103/PhysRevC.75.024302,0,18,0,0,5,1
10.1103/PhysRevC.84.024317,10.1103/PhysRevC.84.024328,0,9,0,0,1,1
10.1103/PhysRevC.84.014313,10.1103/PhysRevC.75.024302,0,18,0,0,5,1
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.84.024328,18,9,5,1,1,1
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.82.054901,13,1,8,4,0,1
10.1103/PhysRevC.16.529,10.1103/PhysRevC.22.2359,3,4,0,0,0,1
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.87.034905,13,7,8,4,0,3
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.87.034905,1,7,1,0,0,3
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.35.1311,3,17,0,0,0,2
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.88.014909,13,8,8,4,1,1
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.88.014909,1,8,1,0,1,1
10.1103/PhysRevC.29.253,10.1103/PhysRevC.93.054001,1,0,0,0,0,0
10.1103/PhysRevC.16.529,10.1103/PhysRevC.93.054001,3,0,0,0,0,0
10.1103/PhysRevC.26.2620,10.1103/PhysRevC.93.054001,1,0,1,0,0,0
10.1103/PhysRevC.29.253,10.1103/PhysRevC.88.044001,1,7,0,0,0,3
10.1103/PhysRevC.29.253,10.1103/PhysRevC.86.014001,1,8,0,0,0,5
10.1103/PhysRevC.16.529,10.1103/PhysRevC.88.044001,3,7,0,0,0,3
10.1103/PhysRevC.26.2620,10.1103/PhysRevC.88.044001,1,7,1,0,0,3
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.50.2085,3,14,0,0,0,1
10.1103/PhysRevC.34.1950,10.1103/PhysRevC.39.1340,3,0,0,0,0,0
10.1103/PhysRevC.91.054908,10.1103/PhysRevC.80.064909,5,13,1,0,8,4
10.1103/PhysRevC.91.054908,10.1103/PhysRevC.85.034904,5,1,1,0,1,0
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.92.024910,13,2,8,4,0,2
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.92.024910,1,2,1,0,0,2
10.1103/PhysRevC.16.529,10.1103/PhysRevC.86.014001,3,8,0,0,0,5
10.1103/PhysRevC.16.529,10.1103/PhysRevC.19.1655,3,0,0,0,0,0
10.1103/PhysRevC.26.2620,10.1103/PhysRevC.86.014001,1,8,1,0,0,5
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.86.064904,13,16,8,4,1,6
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.86.064904,1,16,1,0,1,6
10.1103/PhysRevC.78.024901,10.1103/PhysRevC.73.035211,9,6,2,5,0,0
10.1103/PhysRevC.73.035211,10.1103/PhysRevC.85.034611,6,15,0,0,1,5
10.1103/PhysRevC.73.035211,10.1103/PhysRevC.80.065205,6,10,0,0,0,5
10.1103/PhysRevC.73.035211,10.1103/PhysRevC.86.064612,6,6,0,0,0,4
10.1103/PhysRevC.90.037602,10.1103/PhysRevC.84.044614,0,0,0,0,0,0
10.1103/PhysRevC.91.035201,10.1103/PhysRevC.92.015214,0,2,0,0,0,1
10.1103/PhysRevC.91.035201,10.1103/PhysRevC.92.064608,0,1,0,0,0,0
10.1103/PhysRevC.93.024322,10.1103/PhysRevC.93.049801,2,0,1,0,0,0
10.1103/PhysRevC.91.035201,10.1103/PhysRevC.94.045203,0,0,0,0,0,0
10.1103/PhysRevC.91.034332,10.1103/PhysRevC.93.034619,3,0,1,0,0,0
